uuid,waktu_transaksi,armada_id_var,no_body_var,card_number_var,card_type_var,balance_before_int,fare_int,balance_after_int,transcode_txt,gate_in_boo,p_latitude_flo,p_longitude_flo,status_var,free_service_boo,insert_on_dtm
04a51319-1856-4271-ab8c-69cf325c0ee0,2025-07-05 23:20:40,B 2088 JSJ,NBR4266_B,1734517731444664,Flazz,38000,0,38000,TX000467,False,-6.175396799027763,106.84123045023296,S,True,2025-07-05 23:21:05
31b7d7a7-37e0-489b-872c-f1b3ec327338,2025-07-26 20:07:28,B 2208 XTS,KLG9207_A,2305514163297990,E-Money,40000,35000,5000,TX000468,True,-6.164562040498251,106.82728532150162,S,False,2025-07-26 20:08:46
c0cade26-97b0-4169-aefd-7c27516ce4fd,2025-07-20 02:22:59,B 4554 SVL,NBR6348-B,3534862634893419,BRIZZI,48500,3500,45000,TX000469,True,-6.217243438641325,106.83834828766734,S,False,2025-07-20 02:23:32
55f162be-8799-4369-bdc6-e15378b18b09,2025-07-05 14:45:17,B 3105 KPA,KLG5029B,0261507401378753,BRIZZI,90000,20000,70000,TX000470,False,-6.242844294435377,106.7733431398795,S,False,2025-07-05 14:47:00
f5a0c4e7-a4b8-44c5-96f2-df41d9e63665,2025-07-13 16:07:41,B 2714 VQG,LGS4553,1893439342313679,E-Money,40000,2000,38000,TX000471,False,-6.2371145538148225,106.8410083420681,S,False,2025-07-13 16:08:30
3436d446-0192-4522-b374-b8421c67e712,2025-07-08 04:17:29,B 6096 YKN,BRT7109_B,8663883978006018,E-Money,32000,0,32000,TX000472,False,-6.204965709775233,106.81836547322864,S,True,2025-07-08 04:18:43
1d2f732d-505d-4089-824a-9973c0cec6ff,2025-07-27 18:11:44,B 2303 NRN,BRT7532-,9012701877518558,Flazz,89000,2000,87000,TX000473,False,-6.201907843926269,106.75248917797992,S,False,2025-07-27 18:12:29
4ec32f75-1ff3-4274-b635-f982b6374f96,2025-07-28 18:16:55,B 3300 UPH,TWS9940_,5958292533148927,JakCard,72000,20000,52000,TX000474,False,-6.188501380310024,106.82592984633368,F,False,2025-07-28 18:17:54
912b9687-858f-47fe-a1ba-408119c2c12f,2025-07-02 17:03:30,B 6623 ZOY,KLG1342-,5858686383834320,JakCard,57000,35000,22000,TX000475,False,-6.206255774955553,106.77210703065965,S,False,2025-07-02 17:03:35
e6318dc8-fb24-4de5-9406-f004336d18a0,2025-07-21 18:24:41,B 2265 PLK,LGS9327_A,0425342142012740,E-Money,88000,2000,86000,TX000476,True,-6.167954892479282,106.76419902187303,S,False,2025-07-21 18:25:03
232e911f-f0e2-4a9f-b3c6-097930ab39aa,2025-07-07 09:07:08,B 2467 CTR,PTK5529,2485000574131678,Flazz,39000,35000,4000,TX000477,False,-6.212423458092312,106.77447797045524,S,False,2025-07-07 09:08:19
92050352-3e43-47e3-b7d2-fc49485d110e,2025-07-29 12:40:15,B 5200 IZM,PTK8089_B,4784493684080100,Flazz,7000,2000,5000,TX000478,True,-6.165771385689042,106.80596967509207,S,False,2025-07-29 12:40:34
e08725ef-5f53-4bd3-9a52-7f4bd9f71ef9,2025-07-30 02:06:39,B 8666 SBQ,NBR5833,1656105205511338,Flazz,4000,2000,2000,TX000479,True,-6.171220062867096,106.79597908469287,S,False,2025-07-30 02:08:17
5f87c2d5-e625-4d91-a5b2-889854facc0c,2025-07-01 03:29:22,B 6775 NWI,TWS1350,0170706932688129,BRIZZI,89000,35000,54000,TX000480,False,-6.184426973628782,106.84662384668957,S,False,2025-07-01 03:30:04
a60524cb-bc5e-4e0b-9833-f6bc20ad14c1,2025-07-29 08:10:41,B 7732 GWN,LGS1261-,8958259903114559,E-Money,58000,35000,23000,TX000481,True,-6.23709823655802,106.75922292420137,S,False,2025-07-29 08:11:34
6c7b6f60-f4e6-4e32-bf42-ddef4884a107,2025-07-06 07:56:11,B 6593 HKR,BRT5513_A,1490605039039733,BRIZZI,86000,35000,51000,TX000482,False,-6.200345444685144,106.79118709511867,S,False,2025-07-06 07:57:25
953b3d76-4f9b-4b26-8843-ca7e4be7c3b5,2025-07-24 16:50:33,B 6277 CLS,KLG605B,7934465058635772,JakCard,44000,20000,24000,TX000483,True,-6.189768295873204,106.80581108752173,S,False,2025-07-24 16:52:01
09a80753-958f-4fdc-a0f2-f772a01b7697,2025-07-13 02:28:51,B 5458 CTB,PTK7154-B,9423190195245802,E-Money,46000,20000,26000,TX000484,True,-6.2472596016292705,106.84018380274718,S,False,2025-07-13 02:30:46
9280022c-1ecf-40f3-ba81-adaa2b1c979c,2025-07-06 21:38:35,B 6291 FNB,NBR4304A,7084117169617223,E-Money,70000,2000,68000,TX000485,True,-6.184203912212004,106.83731791316839,S,False,2025-07-06 21:39:21
01eec529-aa36-4d9d-a5b5-f9ff9cf08731,2025-07-23 03:05:49,B 6254 JQA,BRT2041-B,8207328196784117,E-Money,62500,3500,59000,TX000486,False,-6.176463887266495,106.82333878767874,S,False,2025-07-23 03:07:20
55229ecf-9bf4-4f61-81fc-23fa4c05a934,2025-07-26 00:48:33,B 9569 VLH,LGS661_,2413883015900285,BRIZZI,83000,35000,48000,TX000487,False,-6.223551919434239,106.80660428427113,S,False,2025-07-26 00:49:06
b6a6a2cd-e265-49b7-a596-fd8db85ba56a,2025-07-11 00:54:15,B 4791 ULS,PTK17B,0564564754266513,Flazz,28000,0,28000,TX000488,False,-6.207718862269639,106.78013677249871,S,True,2025-07-11 00:56:10
d443bae0-bf8b-45b5-8eb5-518a10f048b3,2025-07-31 16:50:17,B 7979 TBS,TWS9305,2283970036043270,BRIZZI,72500,3500,69000,TX000489,False,-6.2061638676677715,106.77790733683496,S,False,2025-07-31 16:51:27
02115d18-b69e-4aa6-974e-0396eb0a9ed9,2025-07-13 01:06:27,B 3266 JZZ,LGS1695A,2734968603817910,BRIZZI,54000,2000,52000,TX000490,False,-6.163158752496786,106.81921882873473,F,False,2025-07-13 01:06:57
e4f05f88-efc8-4dc0-a71a-4f5fb56b253e,2025-07-09 11:19:59,B 5025 BHW,BRT9595,4622986636418065,BRIZZI,94000,20000,74000,TX000491,False,-6.200689107546265,106.84916398920133,S,False,2025-07-09 11:21:36
6f110772-847e-43fe-927c-a037acea456d,2025-07-03 13:53:47,B 9762 ISK,PTK3204,4513191260503346,BRIZZI,86000,35000,51000,TX000492,True,-6.205074532368444,106.80059166556394,S,False,2025-07-03 13:54:53
38a0459d-f9d2-47f8-b14e-e646454c4c5f,2025-07-08 20:18:48,B 3096 AEU,TWS878-,1417211034218708,E-Money,46000,35000,11000,TX000493,False,-6.164400106518414,106.75674894564744,S,False,2025-07-08 20:19:00
4ddeb4fa-e36a-4119-a04a-1ccfeaab63c9,2025-07-10 13:53:36,B 2040 GOR,TWS488A,6391200828381984,BRIZZI,38500,3500,35000,TX000494,False,-6.225109099203677,106.829609130125,F,False,2025-07-10 13:55:21
a548a1db-7773-4ff7-890e-e71dc29cd1ff,2025-07-22 05:42:10,B 6284 PRK,PTK5678-A,6850127971233290,E-Money,4000,2000,2000,TX000495,True,-6.153725580681644,106.78139578069302,S,False,2025-07-22 05:42:30
e7d24ed5-bb55-4b38-aa25-68ab2a8ee894,2025-07-01 07:00:54,B 3051 EYH,PTK6340B,3373968882196570,JakCard,21000,20000,1000,TX000496,True,-6.15434100104835,106.78063766229928,S,False,2025-07-01 07:01:33
695cdac5-cf62-4e6a-9983-54b26e3d1e25,2025-07-31 19:47:28,B 7776 GYF,KLG2471A,5802304347378375,Flazz,53000,2000,51000,TX000497,True,-6.199959156658408,106.75074280831258,S,False,2025-07-31 19:47:50
c1a7be35-66c4-46c8-a0d3-f256aa19382b,2025-07-09 02:14:07,B 7570 ONW,KLG2269,5686644980648812,E-Money,65000,20000,45000,TX000498,True,-6.234353613973735,106.84806699985279,F,False,2025-07-09 02:14:21
f9c3509f-76dd-40d6-9db5-8dfb02691b8c,2025-07-09 09:02:50,B 3110 VLX,NBR2140_A,8579494294435917,JakCard,83500,3500,80000,TX000499,False,-6.180226766668474,106.783868816213,S,False,2025-07-09 09:04:01
9802f1a4-4356-4961-9731-48be2bcf61b5,2025-07-01 18:20:50,B 5532 VVO,NBR6906B,0122788056368640,BRIZZI,36000,35000,1000,TX000500,False,-6.178744728431215,106.79140339925847,S,False,2025-07-01 18:22:19
1d70f869-f659-4548-8364-6a7ff8ef15f7,2025-07-17 11:16:01,B 3201 UBO,PTK6783,0209043261616794,JakCard,85000,20000,65000,TX000501,False,-6.168805014134884,106.84598238585845,S,False,2025-07-17 11:17:29
0f6efde6-04c5-4302-906d-939081368f13,2025-07-13 01:47:06,B 1663 BJZ,BRT6363_B,6136230856298830,BRIZZI,52000,35000,17000,TX000502,False,-6.222309704149245,106.8418354146018,S,False,2025-07-13 01:48:26
4808678b-62f4-43eb-9a8c-ae5271af0180,2025-07-05 18:42:11,B 2012 YCL,NBR1491B,8886467857554383,BRIZZI,68000,35000,33000,TX000503,True,-6.206447491128281,106.77370364369453,S,False,2025-07-05 18:43:54
fd9e84f2-a56c-446e-8370-532be34ef9f7,2025-07-14 17:49:43,B 5660 VLJ,NBR1122B,0475422454201277,JakCard,90000,20000,70000,TX000504,False,-6.16098185479679,106.79132161680816,S,False,2025-07-14 17:50:51
f140d071-a833-497d-a946-ca5c2e308807,2025-07-24 03:57:38,B 3890 CHG,BRT8932,3713787202611328,E-Money,55000,20000,35000,TX000505,True,-6.200087476763622,106.83089542322304,S,False,2025-07-24 03:59:31
cd8a36ac-7889-4af5-aa5f-a40441c3b774,2025-07-25 10:02:57,B 2164 XGD,KLG1758B,0406682131940945,JakCard,55000,0,55000,TX000506,True,-6.234353911820667,106.82507414190735,S,True,2025-07-25 10:04:34
3429a0be-6c5e-41dc-bf13-57437c4b757d,2025-07-21 21:03:08,B 2767 HTQ,LGS1500A,1199238956021535,BRIZZI,25000,0,25000,TX000507,True,-6.168443129557053,106.7711174054364,S,True,2025-07-21 21:04:41
4426e651-2cca-433e-9d0e-2bef0f01cad0,2025-07-29 14:52:09,B 4582 VRW,PTK3813_,4837038180204455,Flazz,49000,20000,29000,TX000508,False,-6.2213775562068125,106.79775501915012,S,False,2025-07-29 14:53:13
e30a2d4f-1473-462c-8742-e0ef5d88e5b9,2025-07-30 03:13:21,B 3825 QMY,PTK5093,4884310224520848,E-Money,97000,20000,77000,TX000509,True,-6.172546537258026,106.78901594967422,F,False,2025-07-30 03:15:00
26feed01-b6b1-467f-941f-0b9115e909ca,2025-07-01 16:43:46,B 9505 VRD,LGS1070_A,0545671244427292,Flazz,72000,20000,52000,TX000510,False,-6.151865225749805,106.79507251396718,S,False,2025-07-01 16:44:15
99b75bf2-fee4-4439-8d17-dfd49c7f8d0d,2025-07-13 14:45:51,B 3973 TUX,LGS9510_B,5353476277572010,Flazz,10500,3500,7000,TX000511,False,-6.229815706249273,106.81964457199975,S,False,2025-07-13 14:47:32
37d6918a-f31f-43fa-ae59-8d16c47bca04,2025-07-07 17:58:36,B 9134 WCE,NBR4066,3932600451120971,Flazz,98000,20000,78000,TX000512,True,-6.184006870662176,106.76534980499895,S,False,2025-07-07 17:59:34
1b04917b-5aa3-410a-ab07-407e8148dc88,2025-07-02 12:18:13,B 3744 GLZ,TWS8105,2168477681115816,BRIZZI,58000,20000,38000,TX000513,False,-6.194285383723014,106.80061148184724,S,False,2025-07-02 12:19:11
4c440ff5-1019-476f-a9f1-a5f7ba392a93,2025-07-13 06:22:41,B 3797 XXQ,NBR2265_A,9273984420681463,JakCard,86000,2000,84000,TX000514,True,-6.22046405251031,106.75385214584118,S,False,2025-07-13 06:24:23
1e0d00ac-4b47-4672-9df3-89dde555c9f4,2025-07-13 03:13:59,B 7403 EKS,NBR5222-A,6013786634234577,E-Money,55000,35000,20000,TX000515,True,-6.182164499170376,106.77785826167894,S,False,2025-07-13 03:14:25
